,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,project_id,fold
0,-0.002774175285594538,-0.012156629119999707,0.07428701594471931,-0.0006212948937900364,-0.004051463365613017,0.3710869513452053,-0.010527492471737787,0.0243442056234926,0.0010046477254945785,-0.014518046664306894,0.004641126113710925,-0.0015829020885576028,-0.008293591876281425,-0.0018623363866936415,0.015571931508020498,0.0480733048170805,-0.06026086350902915,0.08187263272702694,-0.038472558837383986,-0.0041818635436357,1,0
1,-0.009782207023818046,0.005916906869970262,0.06376541871577501,-0.006067620182875544,0.018709819778450765,-0.39993402548134327,-0.018723020126344636,0.004527616780251265,0.00013616581054520793,-0.015481201087823138,-0.005449523945571855,0.005376165281631984,-0.004930865252390504,-0.003957760112825781,-0.005052801945566898,-0.0001700662869552616,-0.04436114977579564,-0.01152434479445219,-0.04240496433340013,-0.01599715019983705,0,0
2,0.019244849507231265,0.0054805875406600535,-0.04561826540157199,0.013123786076903343,0.010659445964847691,0.19219337683171034,-0.015607550129061565,-0.00521584322268609,-0.0001702988211036427,-0.013746635551797226,-0.0055196312023326755,-0.0017423216741008218,-0.00014956577444991126,-0.004465067118871957,-0.00403810686111683,0.008191749802790582,-0.020901668816804886,-0.010036832187324762,-0.042546763084828854,-0.030337325297296047,0,0
3,-0.00403739171451889,0.0015729337610537186,0.04462785320356488,-0.017308928538113832,-0.003532178328896407,0.30850041238591075,0.03301445365650579,0.02168675110442564,-0.0004685715466621332,0.031067444651853293,-0.0056507417757529765,0.003911075538781006,0.00399966342956759,0.002410991321085021,-0.004920960018353071,-0.015002202242612839,-0.05932436999864876,-0.00810862670186907,0.09239907748997211,-0.024106733821099624,2,0
4,-0.005091279715998098,-0.009730834746733308,0.06976392306387424,0.0011891014873981476,-0.0013314920479388093,0.36944430228322744,-0.010672898322809488,0.014504773309454322,0.0003089374331466388,-0.015285708475857973,0.0053222399728838354,0.0009537667028780561,-0.008414539057412185,0.002972880785819143,0.016673079124302603,0.06290447246283293,-0.06190876616165042,0.03956005349755287,-0.028888053726404905,-0.031344138202257454,1,0
5,-0.005574515642365441,0.00562920660013333,0.02889991574920714,-0.0006321328110061586,0.004382163173431763,-0.30203372333198786,-0.018830494227586314,-0.005934322063694708,0.00032172795545193367,-0.01268689997959882,0.0006133998977020383,-0.00017842984016169794,-0.0039213487070810515,-0.004183045355603099,-0.006603320034628268,-0.0048685906222090125,-0.034321973100304604,-0.011112122796475887,-0.03701837011612952,-0.02241423088707961,0,0
6,0.03832406783476472,0.0004390679132484365,-0.19568484835326672,0.024396819295361638,0.012196867035527248,-0.1437377780675888,-0.015782763715833426,-0.013040810008533299,-0.00019303790213598404,-0.010240958246868104,-0.009760688699316233,-0.004099598227185197,0.012450558206182905,-0.0003485920969978906,-0.004798522451892495,-0.009727105731144547,0.011242280103033409,-0.007907048217020929,-0.032617561519145966,0.019037092541111633,0,0
7,-0.007864573010010645,-0.0014867061545373872,0.07479937188327312,-0.0062288991175591946,0.007996361258847173,0.3732121651992202,-0.009579766556271352,0.02353754756040871,0.0002656128526723478,-0.01365237421123311,0.004066039633471519,-0.0022754675956093706,-0.007871256675571203,-0.004776458838023245,0.007298084383364767,0.015444497810676694,-0.06289086467586458,0.02892232919111848,-0.019546256051398814,-0.02114237830392085,1,0
8,-0.006183701669215225,-0.00609629089012742,0.07684077695012093,-0.010759996017441154,0.008544879863620736,0.372255845926702,-0.0074515038868412375,0.02669403573963791,0.000852980010677129,-0.01523749585612677,0.004833084618439898,-0.001513219453045167,-0.008068821553024463,-0.0007884903316153213,0.00422425401120563,0.0361153818666935,-0.06590061588212848,0.031653708312660456,-0.03445511800237,-0.032599017227767035,1,0
9,-0.01278837482095696,0.0054307603277266026,0.020944683579728007,0.012410335591994226,0.014666559727629647,-0.26656448747962713,-0.01614994357805699,-0.004713841146440245,-8.897903899196535e-05,-0.015169557387707755,0.0035118021769449115,-0.005930399755015969,-0.003939076250389917,-0.000959824159508571,-0.0058581629855325446,-0.005523218307644129,0.8720128238201141,-0.009495381964370608,-0.042565925512462854,-0.006009871824062429,0,0
